4/7/2024,2024-04-07 11:31:00.386554+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-07 12:00:00+00:00,P Dasunika,KBC Sampath,2,cb,20000,0,5.6,,8.872724778,270.0777015,7.509025222,261.8796555,5.032305558,242.2973203,,,,,,,,,,,,
4/8/2024,2024-04-08 05:33:53.559805+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-08 06:00:00+00:00,NJ,NP,3,CB,68,,0,,2.333528248,226.1362991,2.036682461,165.7820197,,,,,,,,,,,,,,
4/8/2024,2024-04-08 12:00:04.976332+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-08 12:00:00+00:00,RD,NJ,2,CU,20000,0,4.8,,5.355053513,271.1629037,3.200651139,287.8796696,1.656175888,13.35091767,5.182705442,78.64526305,7.223353984,78.90713705,9.916015531,91.32764238,8.966231671,104.8563813,,,,
4/9/2024,2024-04-09 01:19:58.157244+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-09 00:00:00+00:00,RD,DJ,2,CU,20000,0,0,,0.779180935,55.93219728,3.017188975,9.014211221,3.401057397,13.13135631,7.088161224,53.98691167,11.77710649,75.69158088,,,,,,,,
4/9/2024,2024-04-09 05:32:08.619881+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-09 06:00:00+00:00,AWA,NP,3,Cu,70,,1.8,,1.533061795,344.1046458,3.158847117,51.10829025,5.963690987,54.94160113,7.445273761,57.00826731,,,,,,,,,,
4/9/2024,2024-04-09 11:54:09.101107+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-09 12:00:00+00:00,RD,AWA,2,Cu,20000,0,4.2,,9.281842075,283.5066377,9.316289251,283.8850715,2.824381328,285.4133083,7.227144951,39.44312784,8.179249829,55.15746009,9.036204058,112.9572948,,,,,,
4/10/2024,2024-04-18 07:12:40.809591+00:00,FALSE,TRUE,43466,43466 - COLOMBO,2024-04-10 00:00:00+00:00,AWA,RD,2,CI,15000,0,0,,1.446492342,76.35714091,0.908463211,262.7293279,0.060739102,309.4487466,0.97368016,72.12301047,4.446479179,103.6665829,4.601871945,69.69872818,5.142501301,74.78549653,,,5.499645434,113.8581889
4/10/2024,2024-04-10 05:31:47.150984+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-10 06:00:00+00:00,KBC,AA,3,CU,15000,0,7.4,,2.573858336,348.7017689,4.21206513,22.7494264,3.883151757,37.63332631,2.086336082,62.55921199,,,,,,,,,,
4/10/2024,2024-04-10 11:41:37.811601+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-10 12:00:00+00:00,NP,NJ,2,CU,18000,0,4.4,,3.594021776,294.8579948,3.988637517,280.2764879,,,,,,,,,,,,,,
4/11/2024,2024-04-11 01:33:40.657702+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-11 00:00:00+00:00,KHN Perera,KBC Sampath,2,CU,18000,0,0,,3.167447849,337.401276,3.656946864,298.862543,3.977515076,320.0812892,3.429991992,2.60947709,2.640271363,41.29803925,,,,,,,,
